"2023-06-18 09:10 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/Global-Technological-Standards-and-Geopolitics-Driving-Factors-Trends-and-Implications.html
As we step into a new decade of the 21st century, the world is witnessing a massive shift in the global economy and technological landscape. The rapid pace of technological advancements and the growing need for standardization and interoperability are leading to the fierce competition among nations and corporations for shaping the future of the global digital architecture. The outcomes of this silent tussle will likely determine the course of the digital era and the distribution of power and influence in the decades to come.
The emergence of new technologies such as 5G, artificial intelligence, quantum computing, and the Internet of Things (IoT) is driving the demand for new global technological standards that enable seamless communication, secure data transmission, and efficient resource allocation. At the same time, the lack of common standards and the proliferation of proprietary and conflicting ones pose significant challenges and risks for global interoperability, security, and innovation.
This article aims to shed light on the driving factors, trends, and implications of the global technological standards and geopolitics, with a focus on three key points:
The importance of global technological standards is not a new phenomenon. It dates back to the early days of mass media and the battle between two competing video cassette formats: the VHS (Video Home System) and the Betamax. The VHS eventually won the race, not because it was technically superior, but because it enjoyed wider industry support and lower costs.
Fast forward to today, the stakes are much higher, and the competition is much fiercer. The ongoing trade war between the US and China, which involves the race for 5G supremacy, is a defining and highly publicized example of the strategic importance of standards in the digital age. The US has long been the dominant player in setting international standards through organizations such as the International Organization for Standardization (ISO) and the International Electrotechnical Commission (IEC).
However, China, which is set to become the largest economy in the world, has been ramping up its efforts to challenge the US-led regime and promote its own standards, such as the proposed New IP (Internet Protocol) for next-generation internet infrastructure. China's Belt and Road Initiative (BRI) has also been instrumental in spreading its digital connectivity standards to other countries, even as the US has been advocating for its own standard
#trending ","","","linkedin","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/Global-Technological-Standards-and-Geopolitics-Driving-Factors-Trends-and-Implications.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/Global-Technological-Standards-and-Geopolitics-Driving-Factors-Trends-and-Implications.jpeg"
"2023-06-18 09:10 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/Global-Technological-Standards-and-Geopolitics-Driving-Factors-Trends-and-Implications.html
As we step into a new decade of the 21st century, the world is witnessing a massive shift in the global economy and technological landscape. The rapid pace of technological advancements and the growing need for standardization and interoperability are leading to the fierce competition among nations and corporations for shaping the future of the global digital architecture. The outcomes of this silent tussle will likely determine the course of the digital era and the distribution of power and influence in the decades to come.
The emergence of new technologies such as 5G, artificial intelligence, quantum computing, and the Internet of Things (IoT) is driving the demand for new global technological standards that enable seamless communication, secure data transmission, and efficient resource allocation. At the same time, the lack of common standards and the proliferation of proprietary and conflicting ones pose significant challenges and risks for global interoperability, security, and innovation.
This article aims to shed light on the driving factors, trends, and implications of the global technological standards and geopolitics, with a focus on three key points:
The importance of global technological standards is not a new phenomenon. It dates back to the early days of mass media and the battle between two competing video cassette formats: the VHS (Video Home System) and the Betamax. The VHS eventually won the race, not because it was technically superior, but because it enjoyed wider industry support and lower costs.
Fast forward to today, the stakes are much higher, and the competition is much fiercer. The ongoing trade war between the US and China, which involves the race for 5G supremacy, is a defining and highly publicized example of the strategic importance of standards in the digital age. The US has long been the dominant player in setting international standards through organizations such as the International Organization for Standardization (ISO) and the International Electrotechnical Commission (IEC).
However, China, which is set to become the largest economy in the world, has been ramping up its efforts to challenge the US-led regime and promote its own standards, such as the proposed New IP (Internet Protocol) for next-generation internet infrastructure. China's Belt and Road Initiative (BRI) has also been instrumental in spreading its digital connectivity standards to other countries, even as the US has been advocating for its own standards, such as the Clean Network program.
Meanwhile, Europe, which has been traditionally a standardization powerhouse, is also seeking to assert its influence by promoting its own digital sovereignty and standards on issues such as data protection, cybersecurity, and AI ethics.
The race for 5G standards is a prime example of how global technological standards have become a new arena for geopolitical competition. At the heart of this race lies the question of which technology will dominate the future wireless communications and enable new applications such as autonomous driving, smart cities, and virtual reality.
The US has been pushing for its own standards through a coalition of allies known as the ""Clean Network,"" which aims to exclude Chinese equipment and technologies from critical networks. The US has also been promoting its own 5G standards through the Third Generation Partnership Project (3GPP), a global consortium of telecoms standards bodies. However, the US has faced challenges in persuading its allies to join its campaign, as many countries have already invested in Chinese technologies and fear retaliation from China.
China, on the other hand, has been promoting its own 5G standards through its state-controlled telecoms giant Huawei, which has invested heavily in research and development and holds a significant share of 5G patents. Huawei's standards, which are based on a different technology known as Time-Division Long-Term Evolution (TD-LTE), have gained support from several countries in Asia, Africa, and Europe, which are either attracted by the lower costs or influenced by China's economic and diplomatic power. However, Huawei's ambitions have also faced backlash from the US and its allies, which claim that Huawei poses a security risk and could allow Chinese spying.
#trending ","","","Facebook","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/Global-Technological-Standards-and-Geopolitics-Driving-Factors-Trends-and-Implications.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/Global-Technological-Standards-and-Geopolitics-Driving-Factors-Trends-and-Implications.jpeg"
"2023-06-18 09:50 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-China-Could-Influence-EU-Elections-Experts-Warn-of-Cybersecurity-Threats-and-Disinformation-Cam.html
Once upon a time, there was an election campaign in a European country. It was a tense and polarized race, with many candidates vying for the support of the voters. As the polling day approached, strange things started to happen on social media. There were fake news stories that gained traction, memes that went viral, and bots that flooded the comment sections. Some of these messages were aimed at discrediting certain candidates or parties, while others were boosting their opponents. Nobody knew who was behind all this, but some experts suspected a foreign interference campaign.
Nowadays, this is not a fictional scenario, but a real threat that European democracy is facing. As the EU prepares for the next parliamentary elections in May 2019, cybersecurity experts, analysts, and policymakers are warning of the dangers of foreign meddling, particularly from China.
China has been increasingly assertive on the global stage in recent years, both economically and politically. As the second-largest economy in the world, China has been expanding its influence in Europe through investments, partnerships, and trade deals. It has also launched a charm offensive to improve its image and promote its culture, language, and values.
However, this soft power strategy has been accompanied by more coercive and controversial tactics, such as cyber attacks, espionage, and propaganda. China has been accused of stealing intellectual property, spying on foreign governments, dissidents, and businesses, and manipulating public opinion on social media.
According to a report by the European Commission's External Action Service (EEAS), China has been conducting disinformation campaigns in the EU, covering a wide range of topics, from the Belt and Road Initiative to human rights, climate change, and the economy. The aim of these campaigns is to promote China's interests and policies, undermine the EU's image and credibility, and create social divisions and confusion.
China has also been accused of targeting specific countries and regions in the EU, based on their economic or political importance to China, or their perceived vulnerability to Chinese influence. For example, Greece, which has received massive Chinese investments and support, has been praised and promoted in Chinese media, while its debt crisis and refugee challenges have been downplayed. Similarly, the Visegrad Group, which consists of Poland, Hungary, the Czech Republic, and Slovakia, has been courted by China as a 
#trending #EUelections #influence #China #expertswarn #cybersecurity #disinformation #socialmediamanipulation #propaganda #democracy #trust #cooperation #transparency #sovereignty ","","","linkedin","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-China-Could-Influence-EU-Elections-Experts-Warn-of-Cybersecurity-Threats-and-Disinformation-Cam.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-China-Could-Influence-EU-Elections-Experts-Warn-of-Cybersecurity-Threats-and-Disinformation-Cam.jpeg"
"2023-06-18 09:50 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-China-Could-Influence-EU-Elections-Experts-Warn-of-Cybersecurity-Threats-and-Disinformation-Cam.html
Once upon a time, there was an election campaign in a European country. It was a tense and polarized race, with many candidates vying for the support of the voters. As the polling day approached, strange things started to happen on social media. There were fake news stories that gained traction, memes that went viral, and bots that flooded the comment sections. Some of these messages were aimed at discrediting certain candidates or parties, while others were boosting their opponents. Nobody knew who was behind all this, but some experts suspected a foreign interference campaign.
Nowadays, this is not a fictional scenario, but a real threat that European democracy is facing. As the EU prepares for the next parliamentary elections in May 2019, cybersecurity experts, analysts, and policymakers are warning of the dangers of foreign meddling, particularly from China.
China has been increasingly assertive on the global stage in recent years, both economically and politically. As the second-largest economy in the world, China has been expanding its influence in Europe through investments, partnerships, and trade deals. It has also launched a charm offensive to improve its image and promote its culture, language, and values.
However, this soft power strategy has been accompanied by more coercive and controversial tactics, such as cyber attacks, espionage, and propaganda. China has been accused of stealing intellectual property, spying on foreign governments, dissidents, and businesses, and manipulating public opinion on social media.
According to a report by the European Commission's External Action Service (EEAS), China has been conducting disinformation campaigns in the EU, covering a wide range of topics, from the Belt and Road Initiative to human rights, climate change, and the economy. The aim of these campaigns is to promote China's interests and policies, undermine the EU's image and credibility, and create social divisions and confusion.
China has also been accused of targeting specific countries and regions in the EU, based on their economic or political importance to China, or their perceived vulnerability to Chinese influence. For example, Greece, which has received massive Chinese investments and support, has been praised and promoted in Chinese media, while its debt crisis and refugee challenges have been downplayed. Similarly, the Visegrad Group, which consists of Poland, Hungary, the Czech Republic, and Slovakia, has been courted by China as a potential ally against the EU's criticism of their democratic backsliding and human rights violations.
As the EEAS report warns, China's influence operations in Europe could intensify during the upcoming elections, as they offer a prime opportunity to shape public opinion and political agendas in the EU. By using cybersecurity attacks, disinformation campaigns, social media manipulation, and other means, China could try to influence the outcome of the elections, or at least sow doubt and mistrust among the voters.
Some recent cases highlight the risks and challenges of dealing with China's influence in Europe:
As the EU prepares for the 2019 parliamentary elections, it must be aware of the risks and challenges of foreign interference, especially from China. To defend its democracy and sovereignty against cyber threats and disinformation campaigns, the EU should:
By taking these measures, the EU can strengthen its trust and cooperation with its citizens, partners, and stakeholders, and build a more trustworthy, resilient, and sovereign Europe.
#trending #EUelections #influence #China #expertswarn #cybersecurity #disinformation #socialmediamanipulation #propaganda #democracy #trust #cooperation #transparency #sovereignty ","","","Facebook","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-China-Could-Influence-EU-Elections-Experts-Warn-of-Cybersecurity-Threats-and-Disinformation-Cam.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-China-Could-Influence-EU-Elections-Experts-Warn-of-Cybersecurity-Threats-and-Disinformation-Cam.jpeg"
"2023-06-18 10:10 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-their-Names-An-Insight-into-the-Naming-Convention.html
Whenever a cyclone strikes, it becomes a matter of concern for the authorities as well as the masses. The severity of the situation aggravates when the natural disaster hits densely populated regions. In such cases, prompt action is necessary to mitigate the impact of the cyclonic storm.
The convention of naming a cyclone follows the alphabetical order. The first cyclone of the year is assigned a name beginning with the letter 'A' followed by 'B', 'C', and so on. But have you ever wondered why we name a cyclone?
The idea behind giving names is to simplify communication among the meteorologists, disaster management bodies, and the public. In the case of extreme weather conditions, accurate and prompt communication is crucial for effective disaster management.
The simple reason for naming a cyclone is to create a channel for effective communication. In the era of digitalization and social media, a cyclone's name is the quickest way to spread awareness and disseminate information to the masses. A clear and concise naming structure enables people to remember the name and take prompt action in case of a natural disaster.
The beginning of the 19th century witnessed a shift in the way hurricanes were tracked. It was in 1953 when the US Weather Bureau deployed women's names for the hurricanes. The trend caught up, and the World Meteorological Organization (WMO) initiated the practice of naming the cyclonic storms in the year 1955.
The WMO divided the world into nine regions, headed by different countries' meteorological departments. The countries belonging to the specific region are responsible for naming the tropical cyclones. For example, India belongs to the Bay of Bengal and Arabian Sea region and hence is responsible for naming the cyclones formed in these regions.
Since 2000, the WMO has maintained an updated list of cyclonic storm names. The organization allocates a list of names to each region, and the cycle repeats every six years. The WMO also avoids assigning the names of people so that there is no disrespect or confusion.
Naming a cyclone helps promote awareness and prepares people in advance to minimize the loss during the disaster. For instance, in 2013, the 'Phailin' cyclone happened to be the worst cyclonic storm to hit the Indian peninsula in over a decade. The timely evaluation and prompt process of evacuating the people were the prime reasons for a minimal loss of life.
Again in 2020, Cyclone Amphan struck the eastern coast of India, kil
#trending #Cyclone #NamingConvention #NaturalDisaster #CommunicationStructure ","","","linkedin","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-their-Names-An-Insight-into-the-Naming-Convention.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Cyclones-Get-their-Names-An-Insight-into-the-Naming-Convention.jpeg"
"2023-06-18 10:10 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-their-Names-An-Insight-into-the-Naming-Convention.html
Whenever a cyclone strikes, it becomes a matter of concern for the authorities as well as the masses. The severity of the situation aggravates when the natural disaster hits densely populated regions. In such cases, prompt action is necessary to mitigate the impact of the cyclonic storm.
The convention of naming a cyclone follows the alphabetical order. The first cyclone of the year is assigned a name beginning with the letter 'A' followed by 'B', 'C', and so on. But have you ever wondered why we name a cyclone?
The idea behind giving names is to simplify communication among the meteorologists, disaster management bodies, and the public. In the case of extreme weather conditions, accurate and prompt communication is crucial for effective disaster management.
The simple reason for naming a cyclone is to create a channel for effective communication. In the era of digitalization and social media, a cyclone's name is the quickest way to spread awareness and disseminate information to the masses. A clear and concise naming structure enables people to remember the name and take prompt action in case of a natural disaster.
The beginning of the 19th century witnessed a shift in the way hurricanes were tracked. It was in 1953 when the US Weather Bureau deployed women's names for the hurricanes. The trend caught up, and the World Meteorological Organization (WMO) initiated the practice of naming the cyclonic storms in the year 1955.
The WMO divided the world into nine regions, headed by different countries' meteorological departments. The countries belonging to the specific region are responsible for naming the tropical cyclones. For example, India belongs to the Bay of Bengal and Arabian Sea region and hence is responsible for naming the cyclones formed in these regions.
Since 2000, the WMO has maintained an updated list of cyclonic storm names. The organization allocates a list of names to each region, and the cycle repeats every six years. The WMO also avoids assigning the names of people so that there is no disrespect or confusion.
Naming a cyclone helps promote awareness and prepares people in advance to minimize the loss during the disaster. For instance, in 2013, the 'Phailin' cyclone happened to be the worst cyclonic storm to hit the Indian peninsula in over a decade. The timely evaluation and prompt process of evacuating the people were the prime reasons for a minimal loss of life.
Again in 2020, Cyclone Amphan struck the eastern coast of India, killing over 100 people and leaving millions displaced. Reliable and accurate information dissemination about the disaster gave the people an idea of what to expect and how to prepare.
Hence, the naming of cyclonic storms is a useful tool to spread awareness and ensure that people remain vigilant. The easy, simple, and clear structure of cyclone names makes it easy for the masses to remember and understand the information.
#trending #Cyclone #NamingConvention #NaturalDisaster #CommunicationStructure ","","","Facebook","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-their-Names-An-Insight-into-the-Naming-Convention.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Cyclones-Get-their-Names-An-Insight-into-the-Naming-Convention.jpeg"
"2023-06-18 10:30 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names-India-News.html
Have you ever wondered why some natural disasters have names? In the past, people used to refer to them with numbers or geographical locations, or they would just be known as ""that big storm."" But in recent times, it has become a common practice to give them human names. It makes it easier for the public to remember and respond to the warnings, as well as for meteorologists to communicate with each other.
So how does it work?
For tropical cyclones, the World Meteorological Organization (WMO) is responsible for the naming process. They maintain rotating lists of names that are reused every six years, unless a name is retired or changed due to a particular event.
The names are usually based on languages that are relevant to the regions where the cyclones occur. For example, in the North Atlantic and East Pacific, the names come from English, Spanish, and French. In the Western Pacific, where typhoons are common, they use names from various languages of the Asia-Pacific region. In the Indian Ocean, they use names from different countries in the region, as well as from languages such as French and English.
Here's an example of the list of names that will be used for the North Atlantic in 2021:
One notable case of a retired name is ""Katrina,"" which was used for the catastrophic hurricane that hit the Gulf Coast of the United States in 2005. The name was retired due to the severity of the storm and the high number of casualties and damages it caused. It was replaced with ""Katia"" in 2011.
Another example is the super typhoon ""Haiyan,"" which hit the Philippines in 2013 and was one of the most powerful storms ever recorded. The Filipino government decided to retire the name, as it brought back painful memories for the people who had suffered from the disaster. It was replaced by ""Harold"" in 2019.
Naming cyclones is not only a practical way to communicate about them, but it also humanizes them and raises public awareness about the impacts of extreme weather events. However, it is important to remember that the names are just a small part of the overall preparedness and response efforts. Ultimately, it is the actions of individuals, communities, and governments that can save lives and minimize the damages caused by natural disasters.
Â© 2021 India News. All rights reserved.
#trending #CycloneBiparjoy #cyclone #storm #India #Pakistan #naturaldisasters #emergencyresponse #preparedness #publicawareness #worldmeteorologicalorganization #retirednames #Katrina #Haiyan #tropicalcyclone #typhoon #hurricane #extremeweather #disastermanagement #climatechange ","","","linkedin","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names-India-News.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Cyclones-Get-Their-Names-India-News.jpeg"
"2023-06-18 10:30 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names-India-News.html
Have you ever wondered why some natural disasters have names? In the past, people used to refer to them with numbers or geographical locations, or they would just be known as ""that big storm."" But in recent times, it has become a common practice to give them human names. It makes it easier for the public to remember and respond to the warnings, as well as for meteorologists to communicate with each other.
So how does it work?
For tropical cyclones, the World Meteorological Organization (WMO) is responsible for the naming process. They maintain rotating lists of names that are reused every six years, unless a name is retired or changed due to a particular event.
The names are usually based on languages that are relevant to the regions where the cyclones occur. For example, in the North Atlantic and East Pacific, the names come from English, Spanish, and French. In the Western Pacific, where typhoons are common, they use names from various languages of the Asia-Pacific region. In the Indian Ocean, they use names from different countries in the region, as well as from languages such as French and English.
Here's an example of the list of names that will be used for the North Atlantic in 2021:
One notable case of a retired name is ""Katrina,"" which was used for the catastrophic hurricane that hit the Gulf Coast of the United States in 2005. The name was retired due to the severity of the storm and the high number of casualties and damages it caused. It was replaced with ""Katia"" in 2011.
Another example is the super typhoon ""Haiyan,"" which hit the Philippines in 2013 and was one of the most powerful storms ever recorded. The Filipino government decided to retire the name, as it brought back painful memories for the people who had suffered from the disaster. It was replaced by ""Harold"" in 2019.
Naming cyclones is not only a practical way to communicate about them, but it also humanizes them and raises public awareness about the impacts of extreme weather events. However, it is important to remember that the names are just a small part of the overall preparedness and response efforts. Ultimately, it is the actions of individuals, communities, and governments that can save lives and minimize the damages caused by natural disasters.
Â© 2021 India News. All rights reserved.
#trending #CycloneBiparjoy #cyclone #storm #India #Pakistan #naturaldisasters #emergencyresponse #preparedness #publicawareness #worldmeteorologicalorganization #retirednames #Katrina #Haiyan #tropicalcyclone #typhoon #hurricane #extremeweather #disastermanagement #climatechange ","","","Facebook","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names-India-News.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Cyclones-Get-Their-Names-India-News.jpeg"
"2023-06-18 10:50 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names.html
Cyclones are a natural disaster that can cause widespread destruction and devastation. From hurricanes in the Atlantic to typhoons in the Pacific, cyclones are a common occurrence in many parts of the world. But have you ever wondered how these storms get their names? Let's find out.
In the past, cyclones were named after places, regions, or even the calendar date they occurred on. However, this approach often led to confusion and difficulty in quickly identifying storms. To address this issue, the World Meteorological Organization (WMO) decided to give cyclones human names.
The practice of naming storms started in the 1950s in the United States, where hurricanes were given female names. Later, male names were introduced in 1979 to create a more gender-neutral approach. Today, cyclones around the world are named based on a set of guidelines established by the WMO.
The WMO maintains a list of names for each basin or ocean around the world. For example, the Atlantic Ocean has six lists of names that are used in rotation. When a cyclone forms, it is given the next name on the list. If a cyclone is particularly deadly or costly, its name is retired and replaced with a new one.
In recent years, several cyclones have made headlines around the world. In 2017, Hurricane Harvey devastated Houston, Texas in the United States. The cyclone caused billions of dollars in damage, and its name was retired from the list of Atlantic hurricane names.
In 2019, Cyclone Idai struck Mozambique, Zimbabwe, and Malawi, causing widespread flooding and leaving over 1,000 people dead. The name Idai was retired from the list of South-West Indian Ocean cyclone names.
Another recent example is Cyclone Amphan, which hit India and Bangladesh in May 2020. The storm caused significant damage to infrastructure and agriculture and resulted in the loss of many lives. The name Amphan will also be retired from the list of North Indian Ocean cyclone names.
In conclusion, the practice of naming cyclones provides a more efficient and organized way of identifying storms. It also allows for easier communication between meteorologists, the media, and the public. Additionally, the retirement of names of particularly devastating storms is a way of honoring the victims and highlighting the importance of storm preparedness and response.
#cyclones #hurricanes #typhoons #stormnames #stormpreparedness
Weather and Natural Disasters
#trending #cyclones #hurricanes #typhoons #stormnames #stormpreparedness ","","","linkedin","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Cyclones-Get-Their-Names.jpeg"
"2023-06-18 10:50 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names.html
Cyclones are a natural disaster that can cause widespread destruction and devastation. From hurricanes in the Atlantic to typhoons in the Pacific, cyclones are a common occurrence in many parts of the world. But have you ever wondered how these storms get their names? Let's find out.
In the past, cyclones were named after places, regions, or even the calendar date they occurred on. However, this approach often led to confusion and difficulty in quickly identifying storms. To address this issue, the World Meteorological Organization (WMO) decided to give cyclones human names.
The practice of naming storms started in the 1950s in the United States, where hurricanes were given female names. Later, male names were introduced in 1979 to create a more gender-neutral approach. Today, cyclones around the world are named based on a set of guidelines established by the WMO.
The WMO maintains a list of names for each basin or ocean around the world. For example, the Atlantic Ocean has six lists of names that are used in rotation. When a cyclone forms, it is given the next name on the list. If a cyclone is particularly deadly or costly, its name is retired and replaced with a new one.
In recent years, several cyclones have made headlines around the world. In 2017, Hurricane Harvey devastated Houston, Texas in the United States. The cyclone caused billions of dollars in damage, and its name was retired from the list of Atlantic hurricane names.
In 2019, Cyclone Idai struck Mozambique, Zimbabwe, and Malawi, causing widespread flooding and leaving over 1,000 people dead. The name Idai was retired from the list of South-West Indian Ocean cyclone names.
Another recent example is Cyclone Amphan, which hit India and Bangladesh in May 2020. The storm caused significant damage to infrastructure and agriculture and resulted in the loss of many lives. The name Amphan will also be retired from the list of North Indian Ocean cyclone names.
In conclusion, the practice of naming cyclones provides a more efficient and organized way of identifying storms. It also allows for easier communication between meteorologists, the media, and the public. Additionally, the retirement of names of particularly devastating storms is a way of honoring the victims and highlighting the importance of storm preparedness and response.
#cyclones #hurricanes #typhoons #stormnames #stormpreparedness
Weather and Natural Disasters
#trending #cyclones #hurricanes #typhoons #stormnames #stormpreparedness ","","","Facebook","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Cyclones-Get-Their-Names.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Cyclones-Get-Their-Names.jpeg"
"2023-06-18 11:10 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Pakistan-s-Floods-Created-a-Mobility-Crisis.html
In 2020, Pakistan experienced one of the worst floods in its history. Heavy rainfall caused rivers to overflow and inundated large parts of the country. The floods left a trail of destruction, damaging homes, infrastructure, and crops. Millions of people were displaced and forced to seek shelter in makeshift camps.
The aftermath of the floods has created a mobility crisis that is still ongoing. The displaced people are struggling to migrate or relocate to safer areas. Many are living in dire conditions, without access to basic services like clean water, sanitation, and healthcare.
Ali is a 35-year-old farmer who lived in the Sindh province of Pakistan. When the floods hit his village, his house and land were inundated. He lost all his crops and livestock, and his family's belongings were washed away. They had to flee to a nearby town and seek refuge in a school that had been turned into a camp.
Months went by, and the family received little support from the authorities. Their living conditions were unbearable, with overcrowded tents and no privacy. Ali's children couldn't attend school, and his wife fell ill due to unsanitary conditions. Ali wanted to move to another province where he had relatives who could help him start over, but he had no means to get there.
Ali's story is typical of many flood victims in Pakistan. They are trapped in camps, unable to return home or move to a safer place.
Zahra is a 20-year-old girl who lived in the Khyber Pakhtunkhwa province of Pakistan. She was studying to become a teacher when the floods hit her area. Her house was destroyed, and she lost all her books and notes.
Zahra had to drop out of school and join her family in a camp set up by the government. She felt hopeless and depressed, knowing that her dream of becoming a teacher was shattered. She wanted to move to a city where she could find work and continue her studies, but she had no money or support.
Zahra's story shows how the floods have disrupted education and career opportunities for young people in Pakistan.
The floods in Pakistan have created a mobility crisis that requires urgent action. Millions of people are still living in camps and struggling to relocate or migrate to safer areas.
Here are three key points to consider:
#trending #PakistanFloods #MobilityCrisis #DisasterRelief #Refugees #Migration ","","","linkedin","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Pakistan-s-Floods-Created-a-Mobility-Crisis.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Pakistan-s-Floods-Created-a-Mobility-Crisis.jpeg"
"2023-06-18 11:10 AM;","Read Full Article on https://akash.mittal.blog/geopolitics/2023/6/14/How-Pakistan-s-Floods-Created-a-Mobility-Crisis.html
In 2020, Pakistan experienced one of the worst floods in its history. Heavy rainfall caused rivers to overflow and inundated large parts of the country. The floods left a trail of destruction, damaging homes, infrastructure, and crops. Millions of people were displaced and forced to seek shelter in makeshift camps.
The aftermath of the floods has created a mobility crisis that is still ongoing. The displaced people are struggling to migrate or relocate to safer areas. Many are living in dire conditions, without access to basic services like clean water, sanitation, and healthcare.
Ali is a 35-year-old farmer who lived in the Sindh province of Pakistan. When the floods hit his village, his house and land were inundated. He lost all his crops and livestock, and his family's belongings were washed away. They had to flee to a nearby town and seek refuge in a school that had been turned into a camp.
Months went by, and the family received little support from the authorities. Their living conditions were unbearable, with overcrowded tents and no privacy. Ali's children couldn't attend school, and his wife fell ill due to unsanitary conditions. Ali wanted to move to another province where he had relatives who could help him start over, but he had no means to get there.
Ali's story is typical of many flood victims in Pakistan. They are trapped in camps, unable to return home or move to a safer place.
Zahra is a 20-year-old girl who lived in the Khyber Pakhtunkhwa province of Pakistan. She was studying to become a teacher when the floods hit her area. Her house was destroyed, and she lost all her books and notes.
Zahra had to drop out of school and join her family in a camp set up by the government. She felt hopeless and depressed, knowing that her dream of becoming a teacher was shattered. She wanted to move to a city where she could find work and continue her studies, but she had no money or support.
Zahra's story shows how the floods have disrupted education and career opportunities for young people in Pakistan.
The floods in Pakistan have created a mobility crisis that requires urgent action. Millions of people are still living in camps and struggling to relocate or migrate to safer areas.
Here are three key points to consider:
#trending #PakistanFloods #MobilityCrisis #DisasterRelief #Refugees #Migration ","","","Facebook","The Asia Dialogue","","","","","","2023-06-15-16-09-29-028","https://akash.mittal.blog/geopolitics/2023/6/14/How-Pakistan-s-Floods-Created-a-Mobility-Crisis.html","https://akash.mittal.blog/geopolitics/2023/6/14/images/How-Pakistan-s-Floods-Created-a-Mobility-Crisis.jpeg"
